task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
write and code logical and physical database descriptions and specify identifiers of database to management system or direct others in coding descriptions.,0.1896551724137931,0.4137931034482758,0.2155172413793103,0.0,0.0,0.1810344827586207
write and edit news stories from information collected by reporters and other sources.,0.0,0.4367816091954023,0.5172413793103449,0.0,0.0,0.0459770114942528
write and present reports of research findings.,0.0,0.3246753246753247,0.5064935064935064,0.0,0.1168831168831168,0.0519480519480519
write and publish articles in scientific journals.,0.0,0.4693877551020408,0.3061224489795918,0.0,0.0,0.2244897959183673
"write and review grant proposals, journal articles, institutional reports, and publicity materials.",0.0,0.2666666666666666,0.5777777777777777,0.0,0.0,0.1555555555555555
"write and review product specifications, maintaining a working technical knowledge of the goods or services to be purchased.",0.0,0.0,0.0,0.0,0.0,1.0
write and send letters of thanks to donors.,0.0,0.0,0.5757575757575758,0.0,0.0,0.4242424242424242
write and submit grant applications or proposals to secure funding for distance learning programs.,0.0,0.5806451612903226,0.0,0.0,0.0,0.4193548387096774
write articles and books.,0.0,0.5508474576271186,0.4322033898305085,0.0,0.0,0.0169491525423728
write articles or pamphlets about products.,0.0,0.4390243902439024,0.4878048780487805,0.0,0.0,0.073170731707317
"write articles, bulletins, sales letters, speeches, and other related informative, marketing and promotional material.",0.0,0.3629790310918293,0.591467823571945,0.0130151843817787,0.0187997107736804,0.0137382501807664
"write articles, manuals, and other publications and assist in the distribution of promotional literature about programs and facilities.",0.0,0.3625954198473282,0.5877862595419847,0.0,0.0,0.049618320610687
"write articles, manuals, and other publications, and assist in the distribution of promotional literature about facilities and programs.",0.009693679720822,0.3315238464521132,0.6103140752229547,0.0286932919736331,0.0147343931756494,0.0050407134548274
"write articles, white papers, and reports to share research findings and educate others.",0.0,0.3701754385964912,0.3947368421052631,0.0,0.2,0.0350877192982456
"write changes directly into compositions, or use computer software to make changes.",0.0210526315789473,0.3385964912280702,0.5228070175438596,0.0947368421052631,0.019298245614035,0.0035087719298245
"write columns, editorials, commentaries, or reviews that interpret events or offer opinions.",0.0,0.4571428571428571,0.5428571428571428,0.0,0.0,0.0
"write commentaries, columns, or scripts, using computers.",0.0,0.0,0.0,0.0,0.0,1.0
write computer or microprocessor software programs.,0.075839653304442,0.5666305525460456,0.1592632719393282,0.0,0.1820151679306609,0.0162513542795232
write computer programs or scripts to be used in querying databases.,0.1622846781504986,0.3989120580235721,0.1894832275611967,0.0,0.2320942883046237,0.0172257479601087
write copy as part of layout.,0.0,0.3474320241691843,0.5891238670694864,0.0,0.0,0.0634441087613293
write decisions on cases.,0.0,0.6808510638297872,0.2659574468085106,0.0,0.0,0.0531914893617021
write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,0.0,0.3264604810996563,0.4020618556701031,0.0,0.1890034364261168,0.0824742268041237
write detailed functional specifications that document the hardware development process and support hardware introduction.,0.0,0.4516129032258064,0.4301075268817204,0.0,0.0,0.1182795698924731
"write drafts of legislative proposals, and prepare speeches, correspondence, and policy papers for governmental use.",0.0,0.4135338345864661,0.5526315789473685,0.0,0.0,0.0338345864661654
write engineering specifications to clarify design details or functional criteria of experimental electronics units.,0.0,0.4081632653061224,0.4489795918367347,0.0,0.0,0.1428571428571428
"write humorous material for publication, or for performances such as comedy routines, gags, and comedy shows.",0.0,0.5925710969239698,0.3383633197910621,0.0,0.0127684271619268,0.0562971561230412
write information in medical records or provide narrative summaries to communicate patient information to other health care providers.,0.0,0.4128440366972477,0.4541284403669725,0.0,0.091743119266055,0.0412844036697247
write instructional articles on designated subjects.,0.0,0.561091340450771,0.3807829181494662,0.0,0.0450771055753262,0.0130486358244365
"write interesting and effective press releases, prepare information for media kits, and develop and maintain company internet or intranet web pages.",0.0,0.3162544169611307,0.6236749116607774,0.0406360424028268,0.0,0.019434628975265
"write marketing content for green product web sites, brochures, or other communication media.",0.0,0.0,0.6,0.0,0.0,0.4
"write narrative, dramatic, lyric, or other types of poetry for publication.",0.0088065593683571,0.5675675675675675,0.3631946553294868,0.0060734892195566,0.0139690252049802,0.0403887033100516
"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",0.1480132450331125,0.5231788079470199,0.2264900662251655,0.0,0.0804635761589404,0.0218543046357615
"write online blog entries that address news developments or offer additional information, opinions, or commentary on news events.",0.0,0.0,0.0,0.0,0.0,1.0
"write or prepare detailed clinical neuropsychological reports using data from psychological or neuropsychological tests, self-report measures, rating scales, direct observations, or interviews.",0.0,0.0,0.5483870967741935,0.0,0.0,0.4516129032258064
"write or review security-related documents, such as incident reports, proposals, and tactical or strategic initiatives.",0.0,0.4024390243902439,0.3780487804878049,0.0,0.1402439024390244,0.0792682926829268
write or revise standard operating procedures for logistics processes.,0.0,0.0,0.0,0.0,0.0,1.0
write original literary pieces.,0.0,0.4148571428571428,0.4582857142857143,0.0297142857142857,0.0651428571428571,0.032
"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",0.0154200230149597,0.6425776754890679,0.2825086306098964,0.0021864211737629,0.0074798619102416,0.0498273878020713
write press releases or other media communications to promote clients.,0.0,0.3775427176566314,0.5842148087876322,0.0179007323026851,0.0,0.0203417412530512
write program code to analyze data using statistical analysis software.,0.1396648044692737,0.329608938547486,0.2793296089385474,0.0,0.2402234636871508,0.0111731843575419
"write programs in the language of a machine's controller and store programs on media such as punch tapes, magnetic tapes, or disks.",0.1277108433734939,0.4746987951807229,0.272289156626506,0.0090361445783132,0.1090361445783132,0.0072289156626506
"write project proposals, grant applications, or other documents to pursue funding for environmental initiatives.",0.0,0.3684210526315789,0.5789473684210527,0.0,0.0,0.0526315789473684
write proposals for research or project grants.,0.0,0.4162162162162162,0.5297297297297298,0.0,0.0,0.054054054054054
write proposals to secure external funding or to partner with other companies.,0.0,0.375796178343949,0.583864118895966,0.0,0.0,0.0403397027600849
"write reports and maintain proper documentation of information, such as client medicaid or billing records or caseload activities, including the initial evaluation, treatment, progress, and discharge of clients.",0.0,0.0,0.6285714285714286,0.0,0.0,0.3714285714285714
"write reports of daily activities and irregularities, such as equipment or property damage, theft, presence of unauthorized persons, or unusual occurrences.",0.0,0.0,0.4411764705882353,0.0,0.0,0.5588235294117647
"write reports of findings and recommendations and advise farmers, growers, or processors of corrective action to be taken.",0.0,0.0,0.0,0.0,0.0,1.0
write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,0.0,0.3382899628252788,0.3680297397769517,0.0,0.2193308550185873,0.0743494423791821
write reports or academic papers to communicate findings of climate-related studies.,0.0,0.0,0.0,0.0,0.0,1.0
write reports or articles for web sites or newsletters related to environmental engineering issues.,0.0,0.0,0.0,0.0,0.0,1.0
write reports or case summaries to document investigations.,0.0,0.5901639344262295,0.0,0.0,0.0,0.4098360655737705
"write reports or complete forms to document assessments, training, progress, or follow-up outcomes.",0.0,0.0,0.0,0.0,0.0,1.0
write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.,0.0,0.3834586466165413,0.3458646616541353,0.0,0.225563909774436,0.0451127819548872
write reports or prepare presentations to communicate fundraising program data.,0.0,0.4020618556701031,0.4020618556701031,0.0,0.0,0.1958762886597938
"write reports or record data on testing techniques, laboratory equipment, or specifications to assist engineers.",0.0,0.0,0.0,0.0,0.0,1.0
write reports or research proposals.,0.0,0.3420289855072463,0.4898550724637681,0.0,0.1101449275362318,0.0579710144927536
"write reports to summarize student performance, social growth, or physical development.",0.0,0.4857142857142857,0.4857142857142857,0.0,0.0,0.0285714285714285
"write reports, maintain research information, or perform clerical duties.",0.0,0.388235294117647,0.3411764705882353,0.0,0.0,0.2705882352941176
write research proposals or grant applications for submission to external bodies.,0.0,0.4754098360655737,0.5,0.0,0.0,0.0245901639344262
write research reports and other publications to document and communicate research findings.,0.0,0.4869109947643979,0.4083769633507853,0.0,0.0,0.1047120418848167
"write reviews of literary, musical, or other artwork, based on knowledge, judgment, or experience.",0.013953488372093,0.427906976744186,0.2542635658914728,0.0348837209302325,0.2224806201550387,0.0465116279069767
write sales outlines for use by staff.,0.0,0.0,0.0,0.0,0.0,1.0
write simple programs for computer-controlled machine tools.,0.0,0.0,0.0,0.0,0.0,1.0
"write social, legal, or economic impact statements to inform decision-makers for natural resource policies, standards, or programs.",0.0,0.0,0.5862068965517241,0.0,0.0,0.4137931034482758
"write software programs for microcontrollers or computers in machine, assembly, or other languages.",0.0,0.5625,0.1666666666666666,0.0,0.0,0.2708333333333333
"write speeches, press releases, or other promotional materials to increase awareness of the causes, missions, or goals of organizations seeking funds.",0.0,0.2446808510638297,0.6702127659574468,0.0,0.0,0.0851063829787234
write supporting code for web applications or web sites.,0.1894052973513243,0.296351824087956,0.2523738130934532,0.0107446276861569,0.2421289355322338,0.0089955022488755
write technical documents or academic articles to communicate study results or economic forecasts.,0.0,0.3504273504273504,0.4444444444444444,0.0,0.1282051282051282,0.0769230769230769
